"","sim","gen","mu_t","score","know"
"6817",41,17,-0.1,0,0.0061359705866741
"6818",41,18,-0.1,0,0.00572835069342697
"6819",41,19,-0.1,0,0.00662166064428873
"6820",41,20,-0.1,0,0.00589442682563005
"6821",42,1,-0.1,0,0.0049540679010679
"6822",42,2,-0.1,0,0.00553044573374565
"6823",42,3,-0.1,0,0.00512164544691904
"6824",42,4,-0.1,0,0.00530417443575755
"6825",42,5,-0.1,0,0.005065792515697
"6826",42,6,-0.1,0,0.00749037545434196
"6827",42,7,-0.1,0,0.00710310414547426
"6828",42,8,-0.1,0,0.00584316780451435
"6829",42,9,-0.1,0,0.0060576646660064
"6830",42,10,-0.1,0,0.00588840448985286
"6831",42,11,-0.1,0,0.00582011637240674
"6832",42,12,-0.1,0,0.00607193861967824
"6833",42,13,-0.1,0,0.00724885126942747
"6834",42,14,-0.1,0,0.00609890264785847
"6835",42,15,-0.1,0,0.00629457467372091
"6836",42,16,-0.1,0,0.00557185941837094
"6837",42,17,-0.1,0,0.00522206054578683
"6838",42,18,-0.1,0,0.00548562224752996
"6839",42,19,-0.1,0,0.00762303137779515
"6840",42,20,-0.1,0,0.00787506808034122
"6841",43,1,-0.1,0,0.00512564233984449
"6842",43,2,-0.1,0,0.00660042465690238
"6843",43,3,-0.1,0,0.00557919068099306
"6844",43,4,-0.1,0,0.00591572535637043
"6845",43,5,-0.1,0,0.00564120895684909
"6846",43,6,-0.1,0,0.00746800971471722
"6847",43,7,-0.1,0,0.00500313898347164
"6848",43,8,-0.1,0,0.00618922498019497
"6849",43,9,-0.1,0,0.00501474009422019
"6850",43,10,-0.1,0,0.00626617278179712
"6851",43,11,-0.1,0,0.00665773450960978
"6852",43,12,-0.1,0,0.00679079146127658
"6853",43,13,-0.1,0,0.00640486351598963
"6854",43,14,-0.1,0,0.00690608609641094
"6855",43,15,-0.1,0,0.00693321224765938
"6856",43,16,-0.1,0,0.00576241871605314
"6857",43,17,-0.1,0,0.00655159534842953
"6858",43,18,-0.1,0,0.00620214536194117
"6859",43,19,-0.1,0,0.00660173796870762
"6860",43,20,-0.1,0,0.00535141584889681
"6861",44,1,-0.1,0,0.00423874948063167
"6862",44,2,-0.1,0,0.00553247099764795
"6863",44,3,-0.1,0,0.00594473246616087
"6864",44,4,-0.1,0,0.00547014999946688
"6865",44,5,-0.1,0,0.00479722411693635
"6866",44,6,-0.1,0,0.00578484497449402
"6867",44,7,-0.1,0,0.00672624134677736
"6868",44,8,-0.1,0,0.00623645257463762
"6869",44,9,-0.1,0,0.00570764488731557
"6870",44,10,-0.1,0,0.00618723329497724
"6871",44,11,-0.1,0,0.00626829254163745
"6872",44,12,-0.1,0,0.00632641141703923
"6873",44,13,-0.1,0,0.00622421907400659
"6874",44,14,-0.1,0,0.00501731546018569
"6875",44,15,-0.1,0,0.00613826134222592
"6876",44,16,-0.1,0,0.0079682807292619
"6877",44,17,-0.1,0,0.00740438052218615
"6878",44,18,-0.1,0,0.00600352159847879
"6879",44,19,-0.1,0,0.00547321798018755
"6880",44,20,-0.1,0,0.00603949347414786
"6881",45,1,-0.1,0,0.00467082278968883
"6882",45,2,-0.1,0,0.00602540512419053
"6883",45,3,-0.1,0,0.00660844416063774
"6884",45,4,-0.1,0,0.00687882261984878
"6885",45,5,-0.1,0,0.00588218641478763
"6886",45,6,-0.1,0,0.00573836168782941
"6887",45,7,-0.1,0,0.00479873467300852
"6888",45,8,-0.1,0,0.00526333559535635
"6889",45,9,-0.1,0,0.0064898018165273
"6890",45,10,-0.1,0,0.00730099746691343
"6891",45,11,-0.1,0,0.00645105885787476
"6892",45,12,-0.1,0,0.00577571828701748
"6893",45,13,-0.1,0,0.0058517296922568
"6894",45,14,-0.1,0,0.00503494481122667
"6895",45,15,-0.1,0,0.00638250948005554
"6896",45,16,-0.1,0,0.00590496060162311
"6897",45,17,-0.1,0,0.00621498373920929
"6898",45,18,-0.1,0,0.00542302518261931
"6899",45,19,-0.1,0,0.00568710105605818
"6900",45,20,-0.1,0,0.00581962004596352
"6901",46,1,-0.1,0,0.00550206992207677
"6902",46,2,-0.1,0,0.00640853524142525
"6903",46,3,-0.1,0,0.00638760579678297
"6904",46,4,-0.1,0,0.00667132406502862
"6905",46,5,-0.1,0,0.00658095433751619
"6906",46,6,-0.1,0,0.00617597220820663
"6907",46,7,-0.1,0,0.00686292186493775
"6908",46,8,-0.1,0,0.00572804716395159
"6909",46,9,-0.1,0,0.00591360911377189
"6910",46,10,-0.1,0,0.00758009577011139
"6911",46,11,-0.1,0,0.00690231364211181
"6912",46,12,-0.1,0,0.00572628274267203
"6913",46,13,-0.1,0,0.00599908542018563
"6914",46,14,-0.1,0,0.00592573108903231
"6915",46,15,-0.1,0,0.00559013701421893
"6916",46,16,-0.1,0,0.00549763173705516
"6917",46,17,-0.1,0,0.00618846535074854
"6918",46,18,-0.1,0,0.00449669455213805
"6919",46,19,-0.1,0,0.00635213486106625
"6920",46,20,-0.1,0,0.00667861183088967
"6921",47,1,-0.1,0,0.0044486979910871
"6922",47,2,-0.1,0,0.00542788023631389
"6923",47,3,-0.1,0,0.00614000818759128
"6924",47,4,-0.1,0,0.00666785629119026
"6925",47,5,-0.1,0,0.00646421216485404
"6926",47,6,-0.1,0,0.00599458534013132
"6927",47,7,-0.1,0,0.00729096541044887
"6928",47,8,-0.1,0,0.00539915791895143
"6929",47,9,-0.1,0,0.0067632090019123
"6930",47,10,-0.1,0,0.00622732683120946
"6931",47,11,-0.1,0,0.00672466991094869
"6932",47,12,-0.1,0,0.00640212515565877
"6933",47,13,-0.1,0,0.00564788758541416
"6934",47,14,-0.1,0,0.0061163085657546
"6935",47,15,-0.1,0,0.00435297974825911
"6936",47,16,-0.1,0,0.00653382092057539
"6937",47,17,-0.1,0,0.005537376381338
"6938",47,18,-0.1,0,0.00617286272097342
"6939",47,19,-0.1,0,0.00576488327271578
"6940",47,20,-0.1,0,0.00496189230354071
"6941",48,1,-0.1,0,0.00474793208113988
"6942",48,2,-0.1,0,0.00635853478223797
"6943",48,3,-0.1,0,0.00560320060421792
"6944",48,4,-0.1,0,0.00629422666976481
"6945",48,5,-0.1,0,0.00631432789295036
"6946",48,6,-0.1,0,0.00708181129815068
"6947",48,7,-0.1,0,0.00771968856832901
"6948",48,8,-0.1,0,0.00678187602786211
"6949",48,9,-0.1,0,0.00639196513422102
"6950",48,10,-0.1,0,0.00624333315320774
"6951",48,11,-0.1,0,0.00693310573835043
"6952",48,12,-0.1,0,0.00635168454378114
"6953",48,13,-0.1,0,0.0053563811121212
"6954",48,14,-0.1,0,0.00669135524262081
"6955",48,15,-0.1,0,0.00595239503346611
"6956",48,16,-0.1,0,0.00532291698696638
"6957",48,17,-0.1,0,0.00555482914152917
"6958",48,18,-0.1,0,0.00702063352446882
"6959",48,19,-0.1,0,0.00680567131395644
"6960",48,20,-0.1,0,0.00594158576154111
"6961",49,1,-0.1,0,0.00470245264371624
"6962",49,2,-0.1,0,0.00611224086867194
"6963",49,3,-0.1,0,0.00699485081174548
"6964",49,4,-0.1,0,0.00661667183036383
"6965",49,5,-0.1,0,0.00566190581937154
"6966",49,6,-0.1,0,0.00589050363752196
"6967",49,7,-0.1,0,0.00525284674853882
"6968",49,8,-0.1,0,0.00638625660368275
"6969",49,9,-0.1,0,0.00575459134265954
"6970",49,10,-0.1,0,0.00555038999275203
"6971",49,11,-0.1,0,0.00611281911321774
"6972",49,12,-0.1,0,0.00694369587180661
"6973",49,13,-0.1,0,0.00702574923792737
"6974",49,14,-0.1,0,0.00788888330929055
"6975",49,15,-0.1,0,0.00630526083090087
"6976",49,16,-0.1,0,0.00802546250429913
"6977",49,17,-0.1,0,0.00614273659757322
"6978",49,18,-0.1,0,0.00612788092719533
"6979",49,19,-0.1,0,0.00608249745401629
"6980",49,20,-0.1,0,0.00562429259532431
"6981",50,1,-0.1,0,0.00373728028818732
"6982",50,2,-0.1,0,0.00465822642163566
"6983",50,3,-0.1,0,0.00651623990116455
"6984",50,4,-0.1,0,0.00579780472883047
"6985",50,5,-0.1,0,0.00665013895716381
"6986",50,6,-0.1,0,0.00675579483950695
"6987",50,7,-0.1,0,0.00541236955064964
"6988",50,8,-0.1,0,0.00672687379501
"6989",50,9,-0.1,0,0.00541415570631072
"6990",50,10,-0.1,0,0.00705600021307743
"6991",50,11,-0.1,0,0.00645073762660768
"6992",50,12,-0.1,0,0.00575251877662285
"6993",50,13,-0.1,0,0.00538838333129709
"6994",50,14,-0.1,0,0.00755282917433405
"6995",50,15,-0.1,0,0.00707460121569692
"6996",50,16,-0.1,0,0.00779077374315216
"6997",50,17,-0.1,0,0.00511731347055297
"6998",50,18,-0.1,0,0.00708522699509658
"6999",50,19,-0.1,0,0.00537275462557605
"7000",50,20,-0.1,0,0.00653144788595434
"7001",51,1,-0.1,0,0.00570075461632223
"7002",51,2,-0.1,0,0.00661174241417781
"7003",51,3,-0.1,0,0.00572984485912342
"7004",51,4,-0.1,0,0.00604774370589955
"7005",51,5,-0.1,0,0.00568925066903205
"7006",51,6,-0.1,0,0.00588434348525309
"7007",51,7,-0.1,0,0.00752218517269287
"7008",51,8,-0.1,0,0.0061753092184382
"7009",51,9,-0.1,0,0.00608926677963937
"7010",51,10,-0.1,0,0.00587963242070572
"7011",51,11,-0.1,0,0.0058145492134099
"7012",51,12,-0.1,0,0.00687809057804277
"7013",51,13,-0.1,0,0.0050146136968382
"7014",51,14,-0.1,0,0.00547147986767258
"7015",51,15,-0.1,0,0.00695980557897836
"7016",51,16,-0.1,0,0.0059087731347778
"7017",51,17,-0.1,0,0.00587274256252657
"7018",51,18,-0.1,0,0.00602046676363843
"7019",51,19,-0.1,0,0.00582592730018694
"7020",51,20,-0.1,0,0.00533543707059712
"7021",52,1,-0.1,0,0.0045732458079583
"7022",52,2,-0.1,0,0.00739507387260655
"7023",52,3,-0.1,0,0.00709774349455587
"7024",52,4,-0.1,0,0.00631640343407891
"7025",52,5,-0.1,0,0.00593316814882935
"7026",52,6,-0.1,0,0.00690116198328748
"7027",52,7,-0.1,0,0.00599950430506375
"7028",52,8,-0.1,0,0.00548029907906744
"7029",52,9,-0.1,0,0.00669509908279314
"7030",52,10,-0.1,0,0.00602973156882395
"7031",52,11,-0.1,0,0.0060683060842082
"7032",52,12,-0.1,0,0.00547570878036199
"7033",52,13,-0.1,0,0.00696544190785747
"7034",52,14,-0.1,0,0.00641382391784188
"7035",52,15,-0.1,0,0.00616122808954496
"7036",52,16,-0.1,0,0.00647916895676963
"7037",52,17,-0.1,0,0.00684237049020521
"7038",52,18,-0.1,0,0.00660749826058935
"7039",52,19,-0.1,0,0.0056113816101194
"7040",52,20,-0.1,0,0.00671386561635608
"7041",53,1,-0.1,0,0.00588588975131279
"7042",53,2,-0.1,0,0.00580275948152474
"7043",53,3,-0.1,0,0.0058804703650152
"7044",53,4,-0.1,0,0.00704499582756812
"7045",53,5,-0.1,0,0.00671771425184735
"7046",53,6,-0.1,0,0.00476778308016167
"7047",53,7,-0.1,0,0.00550443296144634
"7048",53,8,-0.1,0,0.00592878347347931
"7049",53,9,-0.1,0,0.00547660263567686
"7050",53,10,-0.1,0,0.00489212539781895
"7051",53,11,-0.1,0,0.00719442629603528
"7052",53,12,-0.1,0,0.00594995677132096
"7053",53,13,-0.1,0,0.00562057764362282
"7054",53,14,-0.1,0,0.00614282924762865
"7055",53,15,-0.1,0,0.00769804160639032
"7056",53,16,-0.1,0,0.00577999661830504
"7057",53,17,-0.1,0,0.00590741180099293
"7058",53,18,-0.1,0,0.00638533520420005
"7059",53,19,-0.1,0,0.00695356001461106
"7060",53,20,-0.1,0,0.00571009462303446
"7061",54,1,-0.1,0,0.00449618324398762
"7062",54,2,-0.1,0,0.00570160807021625
"7063",54,3,-0.1,0,0.00673342113101187
"7064",54,4,-0.1,0,0.00575866290350248
"7065",54,5,-0.1,0,0.00591310143618359
"7066",54,6,-0.1,0,0.00655897262696529
"7067",54,7,-0.1,0,0.00587092221472099
"7068",54,8,-0.1,0,0.00690489154868149
"7069",54,9,-0.1,0,0.00786421129153168
"7070",54,10,-0.1,0,0.00664997613696812
"7071",54,11,-0.1,0,0.00648430412415667
"7072",54,12,-0.1,0,0.00536925668894336
"7073",54,13,-0.1,0,0.00630944271925247
"7074",54,14,-0.1,0,0.00708790001064579
"7075",54,15,-0.1,0,0.0069595317819501
"7076",54,16,-0.1,0,0.00518676584675326
"7077",54,17,-0.1,0,0.00644194488756838
"7078",54,18,-0.1,0,0.00592960481585458
"7079",54,19,-0.1,0,0.00517787863594774
"7080",54,20,-0.1,0,0.00533357918592331
"7081",55,1,-0.1,0,0.00522609047853621
"7082",55,2,-0.1,0,0.00576696939725858
"7083",55,3,-0.1,0,0.00644127473954613
"7084",55,4,-0.1,0,0.00673781123088906
"7085",55,5,-0.1,0,0.00643105849648871
"7086",55,6,-0.1,0,0.00611013150106567
"7087",55,7,-0.1,0,0.00571737935675071
"7088",55,8,-0.1,0,0.00559945382443431
"7089",55,9,-0.1,0,0.00599282304442733
"7090",55,10,-0.1,0,0.0070320600137939
"7091",55,11,-0.1,0,0.00750203758726587
"7092",55,12,-0.1,0,0.00649486162219796
"7093",55,13,-0.1,0,0.0068643994100291
"7094",55,14,-0.1,0,0.00600762325563827
"7095",55,15,-0.1,0,0.00546321748079187
"7096",55,16,-0.1,0,0.00654718798440879
"7097",55,17,-0.1,0,0.00598905104760794
"7098",55,18,-0.1,0,0.00633502440132803
"7099",55,19,-0.1,0,0.00705919957095655
"7100",55,20,-0.1,0,0.007530378744021
"7101",56,1,-0.1,0,0.00551376383117167
"7102",56,2,-0.1,0,0.00594485710474972
"7103",56,3,-0.1,0,0.00699965593971428
"7104",56,4,-0.1,0,0.00579531593563062
"7105",56,5,-0.1,0,0.00703123742650417
"7106",56,6,-0.1,0,0.00757901336087837
"7107",56,7,-0.1,0,0.00639662879745517
"7108",56,8,-0.1,0,0.00562663377980829
"7109",56,9,-0.1,0,0.00759676110008319
"7110",56,10,-0.1,0,0.00697232252611542
"7111",56,11,-0.1,0,0.00721637360129929
"7112",56,12,-0.1,0,0.00707454789360407
"7113",56,13,-0.1,0,0.00726333772874163
"7114",56,14,-0.1,0,0.00620638852551893
"7115",56,15,-0.1,0,0.00562863052568043
"7116",56,16,-0.1,0,0.00696508681994465
"7117",56,17,-0.1,0,0.00611964138859024
"7118",56,18,-0.1,0,0.00615758288291837
"7119",56,19,-0.1,0,0.00635602598388807
"7120",56,20,-0.1,0,0.00665289995874734
"7121",57,1,-0.1,0,0.00582505383109674
"7122",57,2,-0.1,0,0.00564094790053839
"7123",57,3,-0.1,0,0.00619020677323156
"7124",57,4,-0.1,0,0.00766639482091618
"7125",57,5,-0.1,0,0.00664379930813973
"7126",57,6,-0.1,0,0.00604189566729914
"7127",57,7,-0.1,0,0.00612254823112418
"7128",57,8,-0.1,0,0.00633871371494574
"7129",57,9,-0.1,0,0.00778117991958501
"7130",57,10,-0.1,0,0.00750102310926794
"7131",57,11,-0.1,0,0.00620237716055937
"7132",57,12,-0.1,0,0.00562290469385399
"7133",57,13,-0.1,0,0.00582388895217024
"7134",57,14,-0.1,0,0.00551690354455902
"7135",57,15,-0.1,0,0.00707002626208184
"7136",57,16,-0.1,0,0.0059758262799414
"7137",57,17,-0.1,0,0.00549928816566469
"7138",57,18,-0.1,0,0.00526669519263486
"7139",57,19,-0.1,0,0.0066025689012066
"7140",57,20,-0.1,0,0.00683826898745743
"7141",58,1,-0.1,0,0.00477933437595493
"7142",58,2,-0.1,0,0.00663296441406605
"7143",58,3,-0.1,0,0.00497778460565523
"7144",58,4,-0.1,0,0.00750111803372874
"7145",58,5,-0.1,0,0.00544580457438087
"7146",58,6,-0.1,0,0.00596929308659809
"7147",58,7,-0.1,0,0.0053818251453731
"7148",58,8,-0.1,0,0.00630221181088672
"7149",58,9,-0.1,0,0.00583314851078221
"7150",58,10,-0.1,0,0.00566639019653835
"7151",58,11,-0.1,0,0.00571597645232416
"7152",58,12,-0.1,0,0.00600886590736571
"7153",58,13,-0.1,0,0.0074271986520331
"7154",58,14,-0.1,0,0.00666203320842987
"7155",58,15,-0.1,0,0.00590612680153544
"7156",58,16,-0.1,0,0.00664623852171576
"7157",58,17,-0.1,0,0.00698555842151015
"7158",58,18,-0.1,0,0.00583026193496577
"7159",58,19,-0.1,0,0.00586861684134248
"7160",58,20,-0.1,0,0.00580774639343816
"7161",59,1,-0.1,0,0.00460205691668671
"7162",59,2,-0.1,0,0.0070643761011685
"7163",59,3,-0.1,0,0.00698186661519491
"7164",59,4,-0.1,0,0.00600593791241784
"7165",59,5,-0.1,0,0.0063803269783785
"7166",59,6,-0.1,0,0.00578798936253675
"7167",59,7,-0.1,0,0.00554179294715889
"7168",59,8,-0.1,0,0.00507314477840552
"7169",59,9,-0.1,0,0.00576814670438554
"7170",59,10,-0.1,0,0.00481797872870477
"7171",59,11,-0.1,0,0.00596278420260001
"7172",59,12,-0.1,0,0.00620761889901772
"7173",59,13,-0.1,0,0.00544138448934105
"7174",59,14,-0.1,0,0.00726254762584582
"7175",59,15,-0.1,0,0.00573474670379371
"7176",59,16,-0.1,0,0.00631087216188303
"7177",59,17,-0.1,0,0.00553928078352943
"7178",59,18,-0.1,0,0.00608857207081543
"7179",59,19,-0.1,0,0.00573022988480954
"7180",59,20,-0.1,0,0.0061924459842176
"7181",60,1,-0.1,0,0.00502996442321455
"7182",60,2,-0.1,0,0.00514652465900089
"7183",60,3,-0.1,0,0.00655799659182916
"7184",60,4,-0.1,0,0.00622523908499853
"7185",60,5,-0.1,0,0.00457918863955459
"7186",60,6,-0.1,0,0.0065545863105016
"7187",60,7,-0.1,0,0.00542192249861233
"7188",60,8,-0.1,0,0.00601427041324224
"7189",60,9,-0.1,0,0.00617933809913353
"7190",60,10,-0.1,0,0.004480997905098
"7191",60,11,-0.1,0,0.00673683423863442
"7192",60,12,-0.1,0,0.00566029830329438
"7193",60,13,-0.1,0,0.00583554548758462
"7194",60,14,-0.1,0,0.00666945742486951
"7195",60,15,-0.1,0,0.00624387539279896
"7196",60,16,-0.1,0,0.00686304916973444
"7197",60,17,-0.1,0,0.00637976736790998
"7198",60,18,-0.1,0,0.00562586926397998
"7199",60,19,-0.1,0,0.00588012546199738
"7200",60,20,-0.1,0,0.00548284543054239
"7201",61,1,-0.1,0,0.00497990662200027
"7202",61,2,-0.1,0,0.00721072998194521
"7203",61,3,-0.1,0,0.00551270887699745
"7204",61,4,-0.1,0,0.00609821308753159
"7205",61,5,-0.1,0,0.0068760422160506
"7206",61,6,-0.1,0,0.00583929505961996
"7207",61,7,-0.1,0,0.00577530242605095
"7208",61,8,-0.1,0,0.00516362423913171
"7209",61,9,-0.1,0,0.00543207830560513
"7210",61,10,-0.1,0,0.00482262280309256
"7211",61,11,-0.1,0,0.0049929373752317
"7212",61,12,-0.1,0,0.00599251729204025
"7213",61,13,-0.1,0,0.00595337457092971
"7214",61,14,-0.1,0,0.00659000837224739
"7215",61,15,-0.1,0,0.00575788562816649
"7216",61,16,-0.1,0,0.00487033800980256
"7217",61,17,-0.1,0,0.00642391150864309
"7218",61,18,-0.1,0,0.00569351564889751
"7219",61,19,-0.1,0,0.00785077474276593
"7220",61,20,-0.1,0,0.00689795128469781
"7221",62,1,-0.1,0,0.00430774340790231
"7222",62,2,-0.1,0,0.00715819316538573
"7223",62,3,-0.1,0,0.00746172482822802
"7224",62,4,-0.1,0,0.00617503060794507
"7225",62,5,-0.1,0,0.00610747247422535
"7226",62,6,-0.1,0,0.00694665163173545
"7227",62,7,-0.1,0,0.00716805715227916
"7228",62,8,-0.1,0,0.00649541980457628
"7229",62,9,-0.1,0,0.00603886585107846
"7230",62,10,-0.1,0,0.00560657265830395
"7231",62,11,-0.1,0,0.00519014661962735
"7232",62,12,-0.1,0,0.00631874236963427
"7233",62,13,-0.1,0,0.0058297234042672
"7234",62,14,-0.1,0,0.00603025575216986
"7235",62,15,-0.1,0,0.0067409854994385
"7236",62,16,-0.1,0,0.0056530689895695
"7237",62,17,-0.1,0,0.00557935147872385
"7238",62,18,-0.1,0,0.00562318846088875
"7239",62,19,-0.1,0,0.00646470541035795
"7240",62,20,-0.1,0,0.00653632136757575
"7241",63,1,-0.1,0,0.00489948605571408
"7242",63,2,-0.1,0,0.00552521278464983
"7243",63,3,-0.1,0,0.00631396320382743
"7244",63,4,-0.1,0,0.00657563970302764
"7245",63,5,-0.1,0,0.00554196400042992
"7246",63,6,-0.1,0,0.0051178248173877
"7247",63,7,-0.1,0,0.00655495662657031
"7248",63,8,-0.1,0,0.00549342991158084
"7249",63,9,-0.1,0,0.0068669302115937
"7250",63,10,-0.1,0,0.00610587173893265
"7251",63,11,-0.1,0,0.00666971444313222
"7252",63,12,-0.1,0,0.00543865843137327
"7253",63,13,-0.1,0,0.00592192333819124
"7254",63,14,-0.1,0,0.00645452761198441
"7255",63,15,-0.1,0,0.00746752933670191
"7256",63,16,-0.1,0,0.00689131305131055
"7257",63,17,-0.1,0,0.00629442289908758
"7258",63,18,-0.1,0,0.00657872095009034
"7259",63,19,-0.1,0,0.00634026295903417
"7260",63,20,-0.1,0,0.00455497672766661
"7261",64,1,-0.1,0,0.00532938553561689
"7262",64,2,-0.1,0,0.00695501372761069
"7263",64,3,-0.1,0,0.00541411020764708
"7264",64,4,-0.1,0,0.00525674834543201
"7265",64,5,-0.1,0,0.00736144151345455
"7266",64,6,-0.1,0,0.00599513533253283
"7267",64,7,-0.1,0,0.00658241766462798
"7268",64,8,-0.1,0,0.00629423969786322
"7269",64,9,-0.1,0,0.00664295865128448
"7270",64,10,-0.1,0,0.0051427663675268
"7271",64,11,-0.1,0,0.00574474682452408
"7272",64,12,-0.1,0,0.00565874146286458
"7273",64,13,-0.1,0,0.00565444668126661
"7274",64,14,-0.1,0,0.0063293172590241
"7275",64,15,-0.1,0,0.00571720378326035
"7276",64,16,-0.1,0,0.00581157579533639
"7277",64,17,-0.1,0,0.00539829189642546
"7278",64,18,-0.1,0,0.00539315870784911
"7279",64,19,-0.1,0,0.0065980273924722
"7280",64,20,-0.1,0,0.00635757902710178
"7281",65,1,-0.1,0,0.0040311755539733
"7282",65,2,-0.1,0,0.00589618738323249
"7283",65,3,-0.1,0,0.0065295759520236
"7284",65,4,-0.1,0,0.0067487834530433
"7285",65,5,-0.1,0,0.00691503298251253
"7286",65,6,-0.1,0,0.00560681615380803
"7287",65,7,-0.1,0,0.00619451467899824
"7288",65,8,-0.1,0,0.0063512838590971
"7289",65,9,-0.1,0,0.00578330127879979
"7290",65,10,-0.1,0,0.00501738199421528
"7291",65,11,-0.1,0,0.00558076801406188
"7292",65,12,-0.1,0,0.00624699002706396
"7293",65,13,-0.1,0,0.00556098068127291
"7294",65,14,-0.1,0,0.00718569205614349
"7295",65,15,-0.1,0,0.00520961135157239
"7296",65,16,-0.1,0,0.0064822161467052
"7297",65,17,-0.1,0,0.00514064802587614
"7298",65,18,-0.1,0,0.00530760260776643
"7299",65,19,-0.1,0,0.00558663634437551
"7300",65,20,-0.1,0,0.00601906845930511
"7301",66,1,-0.1,0,0.00678197464431287
"7302",66,2,-0.1,0,0.00617701572560047
"7303",66,3,-0.1,0,0.00571437945002504
"7304",66,4,-0.1,0,0.00572758442630322
"7305",66,5,-0.1,0,0.0060727830344908
"7306",66,6,-0.1,0,0.00544873048672583
"7307",66,7,-0.1,0,0.00552836290541392
"7308",66,8,-0.1,0,0.00537034262779465
"7309",66,9,-0.1,0,0.0061287040634695
"7310",66,10,-0.1,0,0.00715077042839286
"7311",66,11,-0.1,0,0.0053846038464993
"7312",66,12,-0.1,0,0.00519170819445238
"7313",66,13,-0.1,0,0.00523946469331041
"7314",66,14,-0.1,0,0.00613008887831986
"7315",66,15,-0.1,0,0.00734486178151604
"7316",66,16,-0.1,0,0.00664218412705458
"7317",66,17,-0.1,0,0.00700485840367145
"7318",66,18,-0.1,0,0.00596757358765196
"7319",66,19,-0.1,0,0.00701953215198476
"7320",66,20,-0.1,0,0.00698829890104884
"7321",67,1,-0.1,0,0.00475031793571543
"7322",67,2,-0.1,0,0.00489331101471014
"7323",67,3,-0.1,0,0.00569435389378201
"7324",67,4,-0.1,0,0.00581564567324417
"7325",67,5,-0.1,0,0.00613141428109299
"7326",67,6,-0.1,0,0.00594439121691848
"7327",67,7,-0.1,0,0.00821680254797876
"7328",67,8,-0.1,0,0.00666748597541569
"7329",67,9,-0.1,0,0.00577793992344556
"7330",67,10,-0.1,0,0.00592765510460434
"7331",67,11,-0.1,0,0.00726725756353481
"7332",67,12,-0.1,0,0.00609066564404895
"7333",67,13,-0.1,0,0.00698826159111114
"7334",67,14,-0.1,0,0.00511090488375839
"7335",67,15,-0.1,0,0.006447156158354
"7336",67,16,-0.1,0,0.00524789782977857
"7337",67,17,-0.1,0,0.00559714467099007
"7338",67,18,-0.1,0,0.0062237597063072
"7339",67,19,-0.1,0,0.00634403237511391
"7340",67,20,-0.1,0,0.00584441765538588
"7341",68,1,-0.1,0,0.00488694155504345
"7342",68,2,-0.1,0,0.00515349807160093
"7343",68,3,-0.1,0,0.00557967405003927
"7344",68,4,-0.1,0,0.00643994825724509
"7345",68,5,-0.1,0,0.00769739253650654
"7346",68,6,-0.1,0,0.00629327346526853
"7347",68,7,-0.1,0,0.00527894308670332
"7348",68,8,-0.1,0,0.005671009392174
"7349",68,9,-0.1,0,0.00568346835032245
"7350",68,10,-0.1,0,0.00567727781149464
"7351",68,11,-0.1,0,0.00578545613178788
"7352",68,12,-0.1,0,0.00667590407452684
"7353",68,13,-0.1,0,0.00587440639538429
"7354",68,14,-0.1,0,0.00625281865508321
"7355",68,15,-0.1,0,0.00524181809953017
"7356",68,16,-0.1,0,0.00516478899302181
"7357",68,17,-0.1,0,0.00565236602224267
"7358",68,18,-0.1,0,0.0047043137378407
"7359",68,19,-0.1,0,0.00558538768489924
"7360",68,20,-0.1,0,0.00579953605922285
"7361",69,1,-0.1,0,0.00411589491396444
"7362",69,2,-0.1,0,0.00499945993734466
"7363",69,3,-0.1,0,0.00635713798803556
"7364",69,4,-0.1,0,0.00632602421187009
"7365",69,5,-0.1,0,0.00653358927932803
"7366",69,6,-0.1,0,0.00677463170479125
"7367",69,7,-0.1,0,0.00665123800549191
"7368",69,8,-0.1,0,0.00648253761335095
"7369",69,9,-0.1,0,0.00686683581464037
"7370",69,10,-0.1,0,0.00636564034001384
"7371",69,11,-0.1,0,0.00640084004592641
"7372",69,12,-0.1,0,0.00537707296677504
"7373",69,13,-0.1,0,0.00561709850706598
"7374",69,14,-0.1,0,0.00636968055616984
"7375",69,15,-0.1,0,0.00645727023776283
"7376",69,16,-0.1,0,0.00678086022181283
